vehicle_id,date,trip_km,trips,charged_kwh,estimated_consumed_kwh,net_kwh
65,2021-05-08,0.0,0.0,29.14,0.0,29.14
65,2021-05-09,199.493853,10.0,0.0,33.98247141510671,-33.98247141510671
65,2021-05-10,147.044025,12.0,37.2,25.047986698240454,12.152013301759549
65,2021-05-11,67.25658,6.0,17.36,11.456717953749871,5.903282046250128
65,2021-05-12,134.750243,13.0,0.0,22.953821443942854,-22.953821443942854
65,2021-05-13,115.32506,12.0,19.22,19.64486873134615,-0.42486873134615166
65,2021-05-14,231.70739,12.0,38.44,39.46983648335261,-1.0298364833526108
65,2021-05-15,215.96401,15.0,38.44,36.78805480044951,1.6519451995504895
65,2021-05-17,171.05078,13.0,35.96,29.1373801972821,6.822619802717902
65,2021-05-18,172.81649,12.0,21.7,29.438157332517278,-7.738157332517279
65,2021-05-19,202.748175,13.0,36.58,34.53682385593381,2.0431761440661873
65,2021-05-20,225.30775,16.0,38.44,38.37969971925405,0.06030028074594895
65,2021-05-21,149.184901,10.0,0.0,25.412670904692106,-25.412670904692106
65,2021-05-22,43.90557,6.0,0.0,7.479026321121617,-7.479026321121617
65,2021-05-23,258.10609,16.0,38.44,43.96668214879763,-5.526682148797633
65,2021-05-24,238.35354,17.0,38.44,40.60196461160883,-2.1619646116088305
65,2021-05-25,248.046751,14.0,0.0,42.253139626651006,-42.253139626651006
65,2021-05-26,177.615367,13.0,0.0,30.255614602627315,-30.255614602627315
65,2021-05-27,162.269795,16.0,30.0,27.64159690736298,2.358403092637019
65,2021-05-28,166.94683,11.0,0.0,28.43829919069075,-28.43829919069075
65,2021-05-29,167.16454,12.0,21.7,28.47538466345357,-6.775384663453572
65,2021-05-30,48.165400000000005,2.0,6.14,8.20466046488751,-2.0646604648875106
65,2021-05-31,239.64342,13.0,19.96,40.821687222454976,-20.861687222454975
65,2021-06-01,238.22615,15.0,38.44,40.58026455935924,-2.1402645593592453
65,2021-06-02,182.929611,12.0,0.0,31.160861266156854,-31.160861266156854
65,2021-06-03,142.538067,15.0,3.72,24.280426261515263,-20.560426261515264
65,2021-06-04,246.23404,17.0,0.0,41.944356178865526,-41.944356178865526
65,2021-06-05,258.887384,16.0,0.0,44.099770465166934,-44.099770465166934
65,2021-06-06,172.12091999999998,15.0,34.1,29.319671538159465,4.780328461840536
65,2021-06-07,106.094258,18.0,0.0,18.07246206123432,-18.07246206123432
65,2021-06-08,185.68586299999998,13.0,18.6,31.63037074424002,-13.03037074424002
65,2021-06-09,157.391188,13.0,15.5,26.81055815388801,-11.31055815388801
65,2021-06-10,178.59774,12.0,33.48,30.422955409822375,3.0570445901776218
65,2021-06-11,191.67034999999998,16.0,34.1,32.64978891353859,1.4502110864614082
65,2021-06-12,114.9224,13.0,0.0,19.57627823728212,-19.57627823728212
65,2021-06-13,227.47728,14.0,0.0,38.749264946956664,-38.749264946956664
65,2021-06-14,136.7602,6.0,12.4,23.296204456105603,-10.896204456105602
65,2021-06-15,161.925402,11.0,0.0,27.58293181517058,-27.58293181517058
65,2021-06-16,143.6807,12.0,38.44,24.475066310201157,13.96493368979884
65,2021-06-17,220.49519,15.0,38.44,37.55991163970111,0.8800883602988847
65,2021-06-18,211.452158,20.0,0.0,36.01949035942289,-36.01949035942289
65,2021-06-19,185.79843,13.0,34.72,31.649545795512328,3.070454204487671
65,2021-06-20,246.506,15.0,0.0,41.99068278385647,-41.99068278385647
65,2021-06-21,5.70972,2.0,0.0,0.9726134102400793,-0.9726134102400793
65,2021-06-22,155.125583,11.0,31.0,26.42462717911044,4.575372820889559
65,2021-06-23,208.793839,14.0,38.44,35.56666312654702,2.8733368734529776
65,2021-06-24,243.87546,19.0,39.68,41.54258752171176,-1.8625875217117596
65,2021-06-25,173.391219,23.0,0.0,29.536058653887483,-29.536058653887483
65,2021-06-26,234.188804,19.0,0.0,39.89252910799225,-39.89252910799225
65,2021-06-27,212.532195,22.0,38.44,36.203467589436876,2.2365324105631217
65,2021-06-28,217.77985999999999,12.0,38.44,37.097372956328336,1.342627043671662
65,2021-06-29,144.555247,11.0,32.24,24.6240396644261,7.615960335573902
65,2021-06-30,151.421915,12.0,0.0,25.793731589856144,-25.793731589856144
65,2021-07-01,243.28017,14.0,0.0,41.44118376864123,-41.44118376864123
65,2021-07-02,264.07147,18.0,38.44,44.982845565773935,-6.542845565773938
65,2021-07-03,168.39749,13.0,31.62,28.685409621622366,2.934590378377635
65,2021-07-04,246.77751,16.0,7.44,42.036932734294375,-34.59693273429438
65,2021-07-05,212.36077999999998,13.0,0.0,36.174268166747794,-36.174268166747794
65,2021-07-06,169.079035,8.0,36.58,28.801506349076966,7.778493650923032
65,2021-07-07,176.8678,13.0,30.38,30.12827145983696,0.2517285401630396
65,2021-07-08,176.20956,16.0,51.459999999999994,30.0161445865128,21.443855413487192
65,2021-07-09,187.828945,21.0,35.34,31.99543072834505,3.3445692716549544
65,2021-07-10,193.65465,16.0,47.739999999999995,32.98780142377367,14.752198576226327
65,2021-07-11,209.746554,18.0,38.44,35.72895188766611,2.7110481123338843
65,2021-07-12,164.27037,15.0,27.28,27.98238175726649,-0.7023817572664903
65,2021-07-13,155.11431,10.0,0.0,26.422706897384955,-26.422706897384955
65,2021-07-14,188.238534,12.0,31.62,32.065201532182506,-0.44520153218250513
65,2021-07-15,171.62577,18.0,0.0,29.235325978293066,-29.235325978293066
65,2021-07-16,194.9172,8.0,55.8,33.20286854809826,22.59713145190174
65,2021-07-17,177.43626999999998,13.0,38.44,30.225106601546038,8.21489339845396
65,2021-07-18,194.534468,21.0,38.44,33.13767265832993,5.302327341670065
65,2021-07-19,185.65694,8.0,0.0,31.62544390060069,-31.62544390060069
65,2021-07-20,210.31915,8.0,13.64,35.826489866454885,-22.186489866454885
65,2021-07-21,152.801458,14.0,0.0,26.02872770556809,-26.02872770556809
65,2021-07-22,154.16761,10.0,63.239999999999995,26.261442752124893,36.9785572478751
65,2021-07-23,185.2165,11.0,42.78,31.550417830949968,11.229582169050033
65,2021-07-24,147.31624,18.0,33.48,25.094356740811453,8.385643259188544
65,2021-07-25,188.148457,12.0,0.0,32.04985750512791,-32.04985750512791
65,2021-07-26,195.408046,12.0,31.62,33.286480949750654,-1.6664809497506532
65,2021-07-27,147.776464,12.0,32.24,25.17275288530091,7.067247114699093
65,2021-07-28,7.3746100000000006,3.0,0.0,1.2562165187243142,-1.2562165187243142
65,2021-07-29,165.42598,7.0,4.96,28.179232352918735,-23.219232352918734
65,2021-07-30,210.48886,17.0,38.44,35.85539885355965,2.584601146440349
65,2021-07-31,224.68054,14.0,38.44,38.27285860322092,0.1671413967790798
65,2021-08-01,239.02571,12.0,0.0,40.71646436920834,-40.71646436920834
65,2021-08-02,126.62750299999999,11.0,38.44,21.570165879065147,16.86983412093485
65,2021-08-03,200.8091,10.0,31.619999999999997,34.20651512827969,-2.586515128279693
65,2021-08-04,237.40572600000002,20.0,58.900000000000006,40.44051070374412,18.45948929625589
65,2021-08-05,168.53098,9.0,27.28,28.708148768924325,-1.4281487689243235
65,2021-08-06,217.415917,20.0,42.160000000000004,37.03537764966479,5.1246223503352155
65,2021-08-07,53.482260000000004,4.0,26.66,9.110352746885415,17.549647253114586
65,2021-08-08,230.7683,25.0,1.86,39.30986865175625,-37.44986865175625
65,2021-08-09,15.075234,5.0,52.7,2.5679673873512523,50.13203261264875
65,2021-08-10,228.285981,15.0,0.0,38.88702186629326,-38.88702186629326
65,2021-08-11,185.371847,18.0,32.86,31.576880175065014,1.2831198249349853
65,2021-08-12,148.043233,11.0,35.339999999999996,25.21819523743662,10.121804762563375
65,2021-08-13,201.796956,11.0,29.76,34.37478992861773,-4.6147899286177285
65,2021-08-14,165.711216,10.0,41.54,28.227820437567935,13.312179562432064
65,2021-08-15,173.699598,13.0,35.96,29.588588997028026,6.371411002971975
65,2021-08-16,132.2608,6.0,28.52,22.52976113173344,5.990238868266559
65,2021-08-17,115.97664,6.0,16.12,19.75586111728526,-3.635861117285259
65,2021-08-18,0.0,0.0,1.86,0.0,1.86
65,2021-08-19,252.81324999999998,13.0,38.44,43.06508151649778,-4.625081516497779
65,2021-08-20,199.41229,12.0,35.96,33.96857769219571,1.9914223078042923
65,2021-08-21,165.51826,14.0,0.0,28.194951646596348,-28.194951646596348
65,2021-08-22,226.107152,14.0,0.0,38.51587261483785,-38.51587261483785
65,2021-08-23,128.12952,7.0,14.26,21.826024638620538,-7.566024638620538
65,2021-08-24,169.110465,12.0,38.44,28.80686024374848,9.633139756251516
65,2021-08-25,209.734775,18.0,36.58,35.726945412154315,0.8530545878456834
65,2021-08-26,157.38263,10.0,12.4,26.80910035463256,-14.409100354632558
65,2021-08-27,180.12367,10.0,17.98,30.682887592326534,-12.702887592326533
65,2021-08-28,147.92476,14.0,1.86,25.198014137741477,-23.338014137741478
65,2021-08-29,183.8157,13.0,71.3,31.311800724495654,39.98819927550434
65,2021-08-30,117.49642,17.0,23.56,20.014745687564478,3.545254312435521
65,2021-08-31,125.132,6.0,11.78,21.315416736750944,-9.535416736750944
65,2021-09-01,1.0372219999999999,2.0,0.0,0.1766839751504514,-0.1766839751504514
65,2021-09-02,126.22471999999999,8.0,0.0,21.50155443275662,-21.50155443275662
65,2021-09-03,217.73637,9.0,37.82,37.08996471963523,0.730035280364767
65,2021-09-04,202.706677,12.0,34.72,34.52975494339552,0.190245056604482
65,2021-09-05,180.34072999999998,19.0,38.44,30.71986234184607,7.720137658153927
65,2021-09-06,152.562534,11.0,0.0,25.988028566831307,-25.988028566831307
65,2021-09-07,166.8571,10.0,44.02,28.423014272813717,15.596985727186286
65,2021-09-08,199.04046,12.0,39.06,33.90523888673246,5.15476111326754
65,2021-09-09,156.77174,13.0,31.0,26.705039243723167,4.294960756276833
65,2021-09-10,239.76737,8.0,50.839999999999996,40.8428012932324,9.997198706767598
65,2021-09-11,45.513771,6.0,4.96,7.7529728297002345,-2.7929728297002345
65,2021-09-12,221.248,16.0,0.0,37.68814789320616,-37.68814789320616
65,2021-09-13,156.7808,18.0,0.0,26.706582555391126,-26.706582555391126
65,2021-09-14,165.353249,17.0,27.9,28.166843103368812,-0.26684310336881367
65,2021-09-15,229.58595,9.0,0.0,39.10846307221866,-39.10846307221866
65,2021-09-16,223.28029,15.0,16.12,38.03433518566477,-21.914335185664772
65,2021-09-17,198.48904,17.0,45.879999999999995,33.811308100866505,12.06869189913349
65,2021-09-18,187.84176,19.0,38.44,31.9976136796723,6.442386320327699
65,2021-09-19,251.29831,18.0,38.44,42.80702140852242,-4.367021408522419
65,2021-09-20,185.77438,11.0,12.4,31.64544903551074,-19.245449035510738
65,2021-09-21,114.5031,8.0,26.66,19.50485322818997,7.155146771810031
65,2021-09-22,136.860409,12.0,0.0,23.31327440300786,-23.31327440300786
65,2021-09-23,157.3973,8.0,0.0,26.811599293061803,-26.811599293061803
65,2021-09-24,168.92773,19.0,36.58,28.775732533191704,7.8042674668082945
65,2021-09-25,186.7361,19.0,37.2,31.80927173940797,5.390728260592034
65,2021-09-26,198.377445,26.0,35.34,33.79229862342878,1.5477013765712258
65,2021-09-27,221.09115,18.0,38.44,37.66142952288394,0.7785704771160553
65,2021-09-30,10.52875,2.0,0.0,1.7935036119223422,-1.7935036119223422
65,2021-10-01,297.605765,12.0,0.0,50.69519310995244,-50.69519310995244
65,2021-10-02,248.16782,17.0,19.84,42.2737629379455,-22.4337629379455
65,2021-10-03,0.0,0.0,22.32,0.0,22.32
65,2021-10-04,220.24558,15.0,37.2,37.5173922108447,-0.3173922108446945
65,2021-10-05,165.768121,13.0,0.0,28.237513831659015,-28.237513831659015
65,2021-10-06,215.477615,16.0,0.0,36.70520059749845,-36.70520059749845
65,2021-10-07,177.160195,25.0,31.62,30.17807903325337,1.4419209667466326
65,2021-10-08,117.607041,16.0,0.0,20.033589250480727,-20.033589250480727
65,2021-10-09,174.28735,19.0,0.0,29.68870870116333,-29.68870870116333
65,2021-10-10,203.45874,23.0,0.0,34.65786395034251,-34.65786395034251
65,2021-10-11,59.034620000000004,4.0,0.0,10.056160911643161,-10.056160911643161
65,2021-10-12,30.60493,6.0,5.58,5.21334940022609,0.36665059977391046
65,2021-10-14,149.954345,27.0,0.0,25.54374065116457,-25.54374065116457
65,2021-10-15,195.51548400000001,24.0,38.44,33.3047823094617,5.135217690538298
65,2021-10-16,191.40069,22.0,36.58,32.60385409848543,3.9761459015145704
65,2021-10-17,207.394464,24.0,0.0,35.328288759510684,-35.328288759510684
65,2021-10-20,32.102858,11.0,0.0,5.468511625409478,-5.468511625409478
65,2021-10-21,242.438291,23.0,0.0,41.297775194280405,-41.297775194280405
65,2021-10-22,174.49837,17.0,24.18,29.724654576237562,-5.544654576237562
65,2021-10-23,201.08671,24.0,46.5,34.25380417376997,12.246195826230029
65,2021-10-24,222.42535,21.0,38.44,37.8887017554877,0.5512982445122958
65,2021-10-25,36.464347000000004,4.0,4.96,6.2114627140818826,-1.2514627140818826
65,2021-10-27,84.05709,14.0,0.0,14.318574809230096,-14.318574809230096
65,2021-10-28,185.80497,18.0,34.1,31.65065984168324,2.4493401583167618
65,2021-10-29,165.492023,30.0,35.96,28.19048234546696,7.76951765453304
65,2021-10-30,197.333755,22.0,37.82,33.6145128668359,4.205487133164098
65,2021-10-31,134.55969,14.0,37.2,22.92136198828452,14.278638011715483
65,2021-11-01,86.20345999999999,16.0,0.0,14.684194882602695,-14.684194882602695
65,2021-11-02,204.401003,21.0,14.26,34.81837228170956,-20.55837228170956
65,2021-11-03,192.39498,21.0,0.0,32.77322488858856,-32.77322488858856
65,2021-11-04,197.139527,21.0,38.44,33.58142739899438,4.858572601005619
65,2021-11-05,237.328561,19.0,38.44,40.42736615133153,-1.9873661513315355
65,2021-11-06,201.02792,16.0,38.44,34.24378968227336,4.1962103177266386
65,2021-11-07,214.12736,23.0,38.44,36.47519350078553,1.9648064992144683
65,2021-11-09,141.87354,21.0,24.18,24.16722843891334,0.012771561086658778
65,2021-11-10,188.0298,17.0,32.86,32.02964506223774,0.8303549377622588
65,2021-11-11,184.93308,23.0,34.72,31.50213909000816,3.2178609099918383
65,2021-11-12,215.85213,27.0,38.44,36.76899677512819,1.6710032248718107
65,2021-11-13,233.6015,22.0,0.0,39.79248571772309,-39.79248571772309
65,2021-11-14,189.669006,25.0,0.0,32.308873069521105,-32.308873069521105
65,2021-11-18,14.1916,1.0,0.0,2.41744612218517,-2.41744612218517
65,2022-03-01,66.9922,2.0,0.0,11.411682552119094,-11.411682552119094
65,2022-03-02,213.59421,18.0,0.0,36.38437488977317,-36.38437488977317
65,2022-03-03,114.941186,10.0,0.0,19.579478309356546,-19.579478309356546
65,2022-03-04,200.989193,26.0,38.44,34.23719279143837,4.20280720856163
65,2022-03-05,223.933768,24.0,0.0,38.145650883474275,-38.145650883474275
65,2022-03-06,198.031331,24.0,0.0,33.73334037015684,-33.73334037015684
65,2022-03-08,194.41504,14.0,41.54,33.11732888063888,8.42267111936112
65,2022-03-09,37.358321,7.0,0.0,6.363745330533471,-6.363745330533471
65,2022-03-10,142.488104,21.0,38.44,24.271915391662475,14.168084608337523
65,2022-03-11,208.701936,22.0,38.44,35.55100805235051,2.8889919476494867
65,2022-03-12,178.50899,19.0,9.3,30.407837428527532,-21.10783742852753
65,2022-03-13,222.35097,25.0,38.44,37.87603160958673,0.5639683904132653
65,2022-03-14,175.879941,16.0,31.62,29.959996148468566,1.6600038515314353
65,2022-03-15,196.03294,17.0,32.86,33.39292755035078,-0.5329275503507773
65,2022-03-16,117.65180000000001,18.0,26.66,20.04121365301342,6.618786346986582
65,2022-03-17,217.51311,22.0,0.0,37.0519338407182,-37.0519338407182
65,2022-03-18,158.31718,27.0,38.44,26.968294826960427,11.47170517303957
65,2022-03-19,184.35004,27.0,38.44,31.402822044214957,7.03717795578504
65,2022-03-20,206.64138,28.0,37.2,35.20000583190001,1.9999941680999953
65,2022-03-21,175.12578,15.0,0.0,29.831529760960933,-29.831529760960933
65,2022-03-22,147.35623,18.0,0.0,25.101168775425325,-25.101168775425325
65,2022-03-23,149.91557,21.0,0.0,25.537135583843924,-25.537135583843924
65,2022-03-24,152.803842,18.0,0.0,26.029133804355777,-26.029133804355777
65,2022-03-25,167.287346,20.0,0.0,28.496303861322815,-28.496303861322815
65,2022-03-26,174.7693,20.0,0.0,29.77080572747376,-29.77080572747376
65,2022-03-27,193.20803,23.0,0.0,32.911722631594465,-32.911722631594465
65,2022-03-28,88.28229,7.0,0.0,15.038309959280605,-15.038309959280605
65,2022-03-30,147.520087,20.0,0.0,25.129080742310162,-25.129080742310162
65,2022-03-31,176.97132,22.0,0.0,30.14590541390617,-30.14590541390617
65,2022-04-01,49.77618,9.0,9.92,8.479046289226797,1.4409537107732024
65,2022-04-02,150.00329,22.0,0.0,25.55207811138402,-25.55207811138402
65,2022-04-03,195.263116,25.0,34.72,33.26179307336685,1.4582069266331459
65,2022-04-06,27.3161,1.0,0.0,4.65311874758465,-4.65311874758465
65,2022-04-07,17.6345,5.0,0.0,3.003921590354462,-3.003921590354462
65,2022-04-08,150.05598,18.0,0.0,25.561053507828255,-25.561053507828255
65,2022-04-09,179.154669,23.0,0.0,30.51782461776105,-30.51782461776105
65,2022-04-10,188.072,18.0,35.96,32.03683355587878,3.9231664441212217
65,2022-04-11,133.4284,13.0,29.76,22.72865414536569,7.03134585463431
65,2022-04-12,141.655927,21.0,13.02,24.13015948946528,-11.110159489465282
65,2022-04-13,155.82686999999999,16.0,0.0,26.544086826978816,-26.544086826978816
65,2022-04-14,210.1366,20.0,0.0,35.79539366943658,-35.79539366943658
65,2022-04-15,180.77834,18.0,26.04,30.794406339529875,-4.754406339529876
65,2022-04-16,118.563047,20.0,17.98,20.196438611897747,-2.216438611897747
65,2022-04-17,150.60396,20.0,0.0,25.654398312222053,-25.654398312222053
65,2022-04-18,154.30127,23.0,29.76,26.28421085781356,3.475789142186443
65,2022-04-19,147.544737,21.0,0.0,25.133279708382478,-25.133279708382478
65,2022-04-20,106.13056900000001,13.0,0.0,18.07864740229119,-18.07864740229119
65,2022-04-21,179.49875600000001,20.0,0.0,30.576437584857384,-30.576437584857384
65,2022-04-22,178.63094,19.0,37.82,30.428610812402535,7.391389187597465
65,2022-04-23,173.689134,22.0,0.0,29.586806523154568,-29.586806523154568
65,2022-04-24,146.977746,15.0,0.0,25.036696504637735,-25.036696504637735
65,2022-04-25,191.530722,21.0,0.0,32.62600419813311,-32.62600419813311
65,2022-04-27,0.0,0.0,38.44,0.0,38.44
65,2022-04-28,171.44385,21.0,0.0,29.204337097649027,-29.204337097649027
65,2022-04-29,170.364813,24.0,0.0,29.02053021108625,-29.02053021108625
65,2022-04-30,214.788829,27.0,0.0,36.58787041311364,-36.58787041311364
65,2022-05-01,161.64571999999998,19.0,0.0,27.535289818049392,-27.535289818049392
65,2022-05-02,141.59563,13.0,0.0,24.119888290387703,-24.119888290387703
65,2022-05-05,186.1902,22.0,0.0,31.716281249392686,-31.716281249392686
65,2022-05-06,188.345297,29.0,0.0,32.08338791006399,-32.08338791006399
65,2022-05-07,193.19451,21.0,0.0,32.909419588134114,-32.909419588134114
65,2022-05-08,158.16434,19.0,0.0,26.94225953387756,-26.94225953387756
65,2022-05-10,14.092632,2.0,0.0,2.400587571505865,-2.400587571505865
65,2022-05-12,22.2239,1.0,0.0,3.7856958253354804,-3.7856958253354804
65,2022-05-13,155.670761,19.0,0.0,26.517494681153952,-26.517494681153952
65,2022-05-14,143.11825,21.0,0.0,24.379256636068355,-24.379256636068355
65,2022-05-15,193.330906,20.0,37.2,32.932653753505285,4.267346246494718
65,2022-05-19,83.01740000000001,7.0,0.0,14.141470426442062,-14.141470426442062
65,2022-05-24,15.153793,4.0,0.0,2.5813493985348215,-2.5813493985348215
65,2022-06-02,14.5241,1.0,0.0,2.474085319712339,-2.474085319712339
65,2022-06-08,2.96999,2.0,0.0,0.5059183466577929,-0.5059183466577929
65,2022-06-09,117.40311200000001,17.0,24.8,19.99885128081902,4.801148719180979
65,2022-06-10,109.537008,19.0,0.0,18.65891197788593,-18.65891197788593
65,2022-06-11,171.32339,24.0,38.44,29.18381752551633,9.25618247448367
65,2022-06-12,175.780337,22.0,34.1,29.943029259354294,4.156970740645708
65,2022-06-13,43.04407,5.0,0.0,7.332275437904606,-7.332275437904606
65,2022-06-14,21.576259999999998,2.0,0.0,3.6753745925941397,-3.6753745925941397
65,2022-06-16,144.66213,22.0,0.0,24.642246483521728,-24.642246483521728
65,2022-06-17,182.454273,25.0,0.0,31.07989055074582,-31.07989055074582
65,2022-06-18,183.67354,22.0,0.0,31.28758469947171,-31.28758469947171
65,2022-06-19,150.455675,16.0,0.0,25.62913893355945,-25.62913893355945
65,2022-06-20,212.800994,21.0,0.0,36.24925573877855,-36.24925573877855
65,2022-06-21,143.410969,21.0,0.0,24.42911940076296,-24.42911940076296
65,2022-06-22,234.579373,26.0,0.0,39.95905997938771,-39.95905997938771
65,2022-06-23,161.578705,27.0,0.0,27.52387425166659,-27.52387425166659
65,2022-06-24,189.49315,19.0,0.0,32.27891715156521,-32.27891715156521
65,2022-06-25,228.33417,23.0,0.0,38.895230546863594,-38.895230546863594
65,2022-06-26,232.31614,20.0,0.0,39.57353305927641,-39.57353305927641
65,2022-06-27,75.44752,8.0,38.44,12.85199094200006,25.588009057999937
65,2022-06-28,138.604608,12.0,0.0,23.610387280264074,-23.610387280264074
65,2022-06-29,153.091182,25.0,35.96,26.07808029162632,9.88191970837368
65,2022-06-30,76.773624,15.0,0.0,13.077884074022823,-13.077884074022823
65,2022-07-01,156.76107,18.0,0.0,26.70322167909876,-26.70322167909876
65,2022-07-02,78.37424,9.0,0.0,13.350538527524018,-13.350538527524018
65,2022-07-03,190.78645699999998,25.0,37.82,32.49922352941864,5.320776470581357
65,2022-07-04,164.002305,22.0,0.0,27.936718640018007,-27.936718640018007
65,2022-07-05,74.84537,14.0,52.08,12.749418632854242,39.330581367145754
65,2022-07-06,199.470623,24.0,0.0,33.97851433673511,-33.97851433673511
65,2022-07-07,136.44418,12.0,68.82000000000001,23.242372518654367,45.577627481345644
65,2022-07-08,162.166369,21.0,35.96,27.623978965578186,8.336021034421815
65,2022-07-09,185.18142,20.0,38.44,31.544442182681536,6.895557817318462
65,2022-07-10,63.35937,6.0,0.0,10.792853752261577,-10.792853752261577
65,2022-07-11,184.86067,14.0,36.58,31.48980452070608,5.090195479293918
65,2022-07-12,200.738989,23.0,0.0,34.19457217857194,-34.19457217857194
65,2022-07-13,219.184923,24.0,38.44,37.33671623691515,1.1032837630848462
65,2022-07-14,174.33932,20.0,37.2,29.697561450322684,7.5024385496773185
65,2022-07-15,213.504532,20.0,38.44,36.3690988297556,2.0709011702443973
65,2022-07-16,184.99863,17.0,35.96,31.513305103234945,4.446694896765056
65,2022-07-17,227.373812,22.0,0.0,38.73163985074691,-38.73163985074691
65,2022-07-18,183.34137,17.0,38.44,31.23100171528344,7.208998284716557
65,2022-07-19,158.093712,18.0,37.82,26.930228516605535,10.889771483394465
65,2022-07-20,204.451739,31.0,0.0,34.82701482705012,-34.82701482705012
65,2022-07-21,191.85056,19.0,38.44,32.68048650688107,5.759513493118931
65,2022-07-22,189.37763,22.0,0.0,32.25923907608148,-32.25923907608148
65,2022-07-23,163.49191,19.0,0.0,27.849776194237915,-27.849776194237915
65,2022-07-24,183.65219,19.0,0.0,31.283947866788385,-31.283947866788385
65,2022-07-25,101.95799,14.0,0.0,17.367875894986778,-17.367875894986778
65,2022-07-26,3.84746,2.0,0.0,0.6553896147906194,-0.6553896147906194
65,2022-07-27,149.75172,15.0,0.0,25.509224809363243,-25.509224809363243
65,2022-07-28,174.732133,26.0,32.24,29.764474572422657,2.4755254275773453
65,2022-07-29,191.281691,24.0,38.44,32.58358339813495,5.85641660186505
65,2022-07-30,177.8177,19.0,32.24,30.290080704140895,1.9499192958591074
65,2022-07-31,152.926637,22.0,0.0,26.05005112844705,-26.05005112844705
65,2022-08-01,215.754742,18.0,38.44,36.752407367101796,1.6875926328982018
65,2022-08-02,217.733551,24.0,38.44,37.08948452144627,1.3505154785537243
65,2022-08-03,222.452003,20.0,38.44,37.89324191949278,0.5467580805072174
65,2022-08-04,155.4186,18.0,38.44,26.474540706153505,11.965459293846493
65,2022-08-05,173.955658,26.0,0.0,29.632207141144736,-29.632207141144736
65,2022-08-06,208.613686,22.0,38.44,35.53597524278127,2.9040247572187283
65,2022-08-07,211.87794,23.0,0.0,36.09201953476578,-36.09201953476578
65,2022-08-08,159.62575,14.0,0.0,27.19120115690968,-27.19120115690968
65,2022-08-09,12.0575,1.0,1.24,2.0539161629589113,-0.8139161629589113
65,2022-08-10,202.62561,25.0,0.0,34.51594571083631,-34.51594571083631
65,2022-08-11,138.266932,17.0,30.38,23.552866385033443,6.827133614966556
65,2022-08-12,155.26503,18.0,0.0,26.448381062351256,-26.448381062351256
65,2022-08-13,170.22944999999999,18.0,35.34,28.997472010500175,6.342527989499828
65,2022-08-14,222.86699,22.0,38.44,37.96393223727987,0.4760677627201275
65,2022-08-15,170.058421,21.0,0.0,28.968338340383262,-28.968338340383262
65,2022-08-16,252.037632,31.0,0.0,42.93296006955755,-42.93296006955755
65,2022-08-17,162.675053,31.0,0.0,27.71062995371325,-27.71062995371325
65,2022-08-18,208.54086,21.0,0.0,35.52356981060349,-35.52356981060349
65,2022-08-19,107.787511,14.0,0.0,18.36089662102521,-18.36089662102521
65,2022-08-20,156.96874,19.0,0.0,26.738596903611445,-26.738596903611445
65,2022-08-21,200.722095,22.0,0.0,34.191694396307206,-34.191694396307206
65,2022-08-22,190.010354,19.0,37.82,32.367019465904576,5.452980534095424
65,2022-08-24,2.52217,1.0,0.0,0.429635142337141,-0.429635142337141
65,2022-08-25,179.84987,15.0,37.2,30.636247555385367,6.563752444614636
65,2022-08-26,193.735343,21.0,0.0,33.00154694788212,-33.00154694788212
65,2022-08-27,152.96903,18.0,26.66,26.057272498374175,0.6027275016258251
65,2022-08-28,196.63400000000001,21.0,0.0,33.49531418513478,-33.49531418513478
65,2022-08-29,172.93797,14.0,27.28,29.458850654970213,-2.178850654970212
65,2022-08-30,177.4342,21.0,40.92,30.22475399060204,10.695246009397962
65,2022-08-31,249.704049,34.0,0.0,42.53544948765366,-42.53544948765366
65,2022-09-01,149.08872,18.0,0.0,25.39628710121132,-25.39628710121132
65,2022-09-02,183.583981,21.0,35.34,31.272328910324834,4.067671089675169
65,2022-09-03,173.56606,19.0,0.0,29.565841673240406,-29.565841673240406
65,2022-09-04,187.822972,23.0,0.0,31.99441326691097,-31.99441326691097
65,2022-09-05,181.819604,25.0,38.44,30.97177884291012,7.468221157089879
65,2022-09-06,211.001955,25.0,0.0,35.942801226658005,-35.942801226658005
65,2022-09-07,200.63008299999998,25.0,38.44,34.17602075467451,4.263979245325487
65,2022-09-08,133.56562,15.0,0.0,22.75202867374066,-22.75202867374066
65,2022-09-09,155.78626,18.0,0.0,26.5371691794252,-26.5371691794252
65,2022-09-10,161.60678,20.0,32.86,27.528656644059293,5.331343355940707
65,2022-09-11,162.68638,19.0,31.0,27.712559433985106,3.2874405660148938
65,2022-09-12,165.421309,25.0,0.0,28.178436678658134,-28.178436678658134
65,2022-09-14,18.499489999999998,4.0,0.0,3.151266972216193,-3.151266972216193
65,2022-09-15,88.277022,19.0,0.0,15.037412589979633,-15.037412589979633
65,2022-09-16,175.78774,18.0,33.48,29.9442903119236,3.5357096880763983
65,2022-09-17,221.79618,21.0,38.44,37.7815267662902,0.6584732337097989
65,2022-09-18,175.71124,22.0,0.0,29.931259037906067,-29.931259037906067
65,2022-09-21,141.464586,21.0,0.0,24.097565803167402,-24.097565803167402
65,2022-09-22,48.059186000000004,6.0,0.0,8.186567605560741,-8.186567605560741
