vehicle_id,ownership,vehicle_type,electrification_level,state,charge_start_dt,km_since_prior_charge,trips_since_prior_charge,avg_temp_c,charged_kwh,kwh_per_km_proxy,wh_per_km_proxy,temp_bin
24,Personal,PASSENGER CAR,BEV (Battery Electric Vehicle),Other,2022-10-10 18:30:00,22.086599999999997,3,15.0,18.9,0.8557224742604114,855.7224742604114,10-20C
24,Personal,PASSENGER CAR,BEV (Battery Electric Vehicle),Other,2022-11-17 11:20:00,79.60497,13,5.769230769230769,9.0,0.11305826759309125,113.05826759309124,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-10 13:30:00,19.4417,1,25.0,18.0,0.9258449621175102,925.8449621175102,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-15 16:20:00,77.04506500000001,11,17.954545454545453,5.4,0.0700888499477546,70.0888499477546,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-17 10:50:00,1.384733,2,15.0,1.2,0.8665930544011011,866.5930544011012,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-17 16:00:00,37.94294,4,15.0,9.0,0.23719827720255732,237.1982772025573,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-18 16:30:00,46.27048,6,14.583333333333334,6.0,0.12967230942925165,129.67230942925164,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-22 16:10:00,53.675799999999995,6,18.75,10.8,0.20120799317383256,201.20799317383253,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-23 16:00:00,24.48028,4,25.0,6.0,0.24509523583880577,245.09523583880576,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-24 15:50:00,18.01202,3,25.0,4.2,0.23317762249875362,233.1776224987536,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-29 16:00:00,101.4436,8,20.9375,19.8,0.19518234762961884,195.18234762961882,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-30 11:10:00,12.478539999999999,2,12.5,3.6,0.2884952887116602,288.4952887116602,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-10-02 16:10:00,65.840655,7,15.0,12.0,0.1822582111311013,182.2582111311013,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-11-30 14:10:00,100.21889,8,5.9375,36.0,0.3592137170946515,359.2137170946515,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-02 15:00:00,75.965144,8,0.0,33.6,0.44230811962918154,442.30811962918153,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-04 12:50:00,71.88210000000001,4,5.0,26.4,0.3672680681282266,367.2680681282266,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-22 14:40:00,263.689099,18,0.1388888888888889,18.6,0.07053761445026592,70.53761445026592,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-23 13:40:00,34.633849000000005,4,0.625,11.4,0.3291577554663358,329.1577554663358,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-29 15:30:00,53.9714,2,-5.0,32.4,0.6003179461714908,600.3179461714908,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-01-05 15:20:00,101.60024,6,-0.4166666666666667,36.0,0.3543298716617205,354.32987166172046,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-01-14 15:20:00,42.63932,4,5.0,17.4,0.4080740499613971,408.0740499613972,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-01-21 14:10:00,43.328430999999995,7,-0.35714285714285715,25.2,0.581604258875656,581.6042588756561,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-02-18 14:00:00,112.58785200000001,9,-5.0,11.4,0.10125426320416876,101.25426320416877,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-10 14:20:00,93.568731,9,9.166666666666666,30.0,0.3206199301773153,320.6199301773153,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-11 12:40:00,44.1368,3,15.833333333333334,10.8,0.24469377027786338,244.69377027786336,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-17 15:20:00,103.91333999999999,6,7.5,36.0,0.3464425260510345,346.44252605103446,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-18 11:20:00,37.76387199999999,5,5.0,15.0,0.39720503236532534,397.20503236532534,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-22 11:10:00,49.076,2,6.25,16.8,0.34232618795337844,342.32618795337845,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-31 16:20:00,193.84517999999997,9,7.222222222222222,24.6,0.12690539945331633,126.90539945331632,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-04-07 14:50:00,79.21048,6,10.0,15.0,0.189368881491439,189.368881491439,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-04-12 15:40:00,101.28563,11,10.227272727272727,27.0,0.26657285934835967,266.5728593483597,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-04-29 16:00:00,90.7479,8,16.5625,21.6,0.23802203687358056,238.02203687358053,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-05 15:40:00,92.77728,7,10.0,36.0,0.3880260339600385,388.0260339600385,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-12 14:30:00,78.06098999999999,11,10.0,15.6,0.19984373756981563,199.84373756981563,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-17 14:20:00,57.649710000000006,8,19.375,18.0,0.3122305385404367,312.23053854043667,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-01 10:30:00,6.4302,1,20.0,2.4,0.373238779509191,373.238779509191,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-12 12:10:00,18.183349999999997,3,22.5,4.2,0.23098053988951436,230.98053988951435,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-21 11:20:00,7.94803,3,20.0,1.8,0.2264712136214886,226.4712136214886,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-27 14:50:00,15.1483,1,30.0,4.2,0.2772588343246437,277.25883432464366,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-08-03 14:00:00,21.50539,3,23.333333333333332,6.6,0.30689980511862375,306.89980511862376,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-08-10 14:20:00,47.35258,4,26.25,3.0,0.06335452049286437,63.354520492864374,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-09-13 12:20:00,21.97787,3,20.0,1.16,0.052780364976223806,52.780364976223815,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-09-28 12:20:00,51.025454999999994,5,21.0,13.2,0.25869441046630554,258.6944104663055,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-09-29 10:20:00,15.809940000000001,2,15.0,4.8,0.30360646529967855,303.6064652996785,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-01 11:10:00,78.29762,5,13.0,12.6,0.1609244316749347,160.9244316749347,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-01 16:00:00,30.6458,2,17.5,8.4,0.27409955034621386,274.09955034621385,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-06 15:10:00,29.119390000000003,4,18.75,7.2,0.2472579267628889,247.2579267628889,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-09 15:40:00,27.88495,8,20.0,8.4,0.3012377644571714,301.23776445717135,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-13 15:40:00,54.4781,2,21.25,13.2,0.24229919912772288,242.2991991277229,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-25 15:00:00,72.458373,5,19.0,11.4,0.15733171375515154,157.33171375515153,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-02 15:00:00,38.93497,4,6.875,12.6,0.32361653290088577,323.6165329008858,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-04 11:50:00,58.250969999999995,5,5.0,7.8,0.13390334959229006,133.90334959229006,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-16 15:00:00,24.98994,5,11.0,3.6,0.1440579689266961,144.0579689266961,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-17 13:20:00,2.97162,1,5.0,4.2,1.4133704847860762,1413.3704847860763,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-22 14:00:00,58.93999,4,4.375,4.8,0.08143876508971243,81.43876508971243,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-12-15 14:00:00,42.82058000000001,5,5.0,15.0,0.3502988516269513,350.29885162695126,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-12-21 13:30:00,32.125153,7,4.642857142857143,11.4,0.35486212314693105,354.862123146931,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-12-22 15:40:00,1.18729,1,0.0,1.2,1.0107050509984923,1010.7050509984924,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-12-28 11:00:00,60.822722999999996,6,2.5,19.8,0.3255362309247483,325.53623092474834,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-01-04 11:30:00,46.792066,7,1.0714285714285714,8.4,0.17951761309278375,179.51761309278373,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-01-12 10:00:00,59.00674,8,-5.0,12.0,0.20336659845976918,203.36659845976916,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-01-25 14:50:00,53.678838000000006,4,-0.625,25.2,0.4694587464803168,469.45874648031685,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-01 12:50:00,14.961279999999999,3,0.0,5.4,0.36093168498951966,360.9316849895196,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-02 15:20:00,56.73599,6,2.5,21.6,0.3807107270006217,380.71072700062166,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-15 13:20:00,8.52881,2,-5.0,4.8,0.5627983270819727,562.7983270819727,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-25 12:50:00,25.965139999999998,6,2.5,12.6,0.4852660143561714,485.2660143561714,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-03-09 11:30:00,1.0349,1,0.0,1.2,1.1595323219634748,1159.5323219634747,-10-0C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-03-18 12:50:00,59.09451,5,20.0,15.6,0.2639839132264571,263.9839132264571,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-03-22 14:00:00,20.666184,3,6.666666666666667,4.8,0.23226348899245258,232.26348899245258,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-04-05 09:00:00,87.244513,10,7.5,17.4,0.19943947649750762,199.43947649750766,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-05-04 11:50:00,170.2973,21,7.738095238095238,15.6,0.091604505767267,91.604505767267,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-07-12 16:10:00,206.148617,19,23.55263157894737,13.2,0.06403147492374396,64.03147492374397,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-10-06 10:20:00,78.625018,8,10.3125,7.2,0.09157390590358912,91.57390590358911,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-11-01 17:00:00,82.09620699999999,11,10.0,4.8,0.05846798744307396,58.46798744307396,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-11-09 13:10:00,55.385490000000004,7,11.428571428571429,5.4,0.09749846033681385,97.49846033681384,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-12-21 13:20:00,48.48504,6,1.25,21.0,0.43312328916300785,433.1232891630078,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-05-09 15:30:00,25.6057,2,15.0,7.2,0.28118739186977904,281.187391869779,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-05-23 16:20:00,185.14471999999998,19,17.894736842105264,10.8,0.05833274640508248,58.332746405082474,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-07-21 10:20:00,85.10545000000002,9,22.22222222222222,7.8,0.09165100472413927,91.65100472413927,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-07-26 15:00:00,93.05959,9,26.944444444444443,18.0,0.19342444986056784,193.42444986056785,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-07-31 13:20:00,39.02365,4,21.875,7.8,0.19987879145082532,199.8787914508253,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-08-15 16:50:00,274.31681000000003,20,22.375,13.8,0.05030679672893542,50.30679672893542,>20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-09-18 12:10:00,85.467721,9,17.77777777777778,7.2,0.0842423305051038,84.2423305051038,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-10-19 15:20:00,216.47572499999998,22,14.659090909090908,15.0,0.06929183399200996,69.29183399200997,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-10-23 11:00:00,31.0852,2,5.0,11.4,0.36673400846705184,366.73400846705186,0-10C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-10-24 15:10:00,121.3873,6,12.5,28.2,0.23231425363279354,232.31425363279357,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-10-26 15:00:00,114.66717799999999,14,17.678571428571427,12.6,0.10988323092768534,109.88323092768535,10-20C
26,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2023-11-07 14:20:00,20.502316,5,14.5,8.4,0.4097098103453288,409.7098103453288,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-14 11:50:00,22.5016,3,27.5,5.4,0.2399829345468767,239.98293454687666,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-19 16:00:00,141.315223,10,22.5,7.2,0.050949924906533245,50.94992490653325,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-20 15:40:00,6.3755299999999995,2,25.0,1.2,0.1882196460529556,188.21964605295562,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-21 16:10:00,42.0747,2,30.0,10.8,0.2566863221841154,256.6863221841154,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-24 15:40:00,37.0469,2,30.0,9.0,0.24293530632792487,242.93530632792488,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-25 16:00:00,28.100070000000002,5,25.0,7.8,0.2775793796954954,277.5793796954954,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-27 16:20:00,63.19792,4,26.25,16.2,0.2563375503497583,256.3375503497583,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-28 11:40:00,9.30731,2,20.0,1.8,0.19339637338822926,193.39637338822928,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-08-31 15:40:00,48.31647,6,23.333333333333332,3.6,0.07450875446819687,74.50875446819687,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-01 16:00:00,33.04524,6,20.0,9.0,0.2723539002894214,272.3539002894214,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-09-02 15:00:00,59.2869,3,21.666666666666668,16.2,0.2732475470972508,273.2475470972508,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-10-01 08:10:00,105.15525,17,18.38235294117647,31.8,0.302410008059512,302.410008059512,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-10-23 17:10:00,63.34471,9,14.722222222222221,30.0,0.47359913716551866,473.59913716551864,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-10-25 18:10:00,25.106050000000003,6,7.916666666666667,27.0,1.0754379920377757,1075.4379920377755,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-11-02 17:20:00,152.23666500000002,25,6.5,36.0,0.23647391382358512,236.47391382358512,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-11-09 15:00:00,73.50023499999999,13,15.384615384615385,23.4,0.3183663290328256,318.3663290328256,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-11-13 10:50:00,3.79312,2,17.5,1.2,0.3163622558737925,316.36225587379255,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-11-17 16:00:00,135.195952,13,2.3076923076923075,36.0,0.26628016199774973,266.28016199774976,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2020-12-10 16:20:00,56.433490000000006,11,0.6818181818181818,36.0,0.6379190796103519,637.9190796103519,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-01-08 00:10:00,108.56691000000001,12,0.8333333333333334,27.6,0.25422110659684427,254.22110659684427,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-01-19 11:10:00,79.86032,8,2.5,36.0,0.45078707423160835,450.78707423160836,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-02-10 10:10:00,43.542280000000005,5,-5.0,8.4,0.19291594284911123,192.91594284911122,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-11 10:40:00,103.26366,12,2.7083333333333335,22.8,0.2207940334479719,220.7940334479719,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-11 14:00:00,10.716,1,17.5,13.8,1.2877939529675253,1287.7939529675252,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-03-16 13:00:00,58.63754,6,7.083333333333333,15.0,0.2558088214478302,255.80882144783018,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-04-01 14:40:00,175.06646999999998,17,6.764705882352941,32.4,0.18507256129628935,185.07256129628936,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-04-09 16:20:00,134.718854,14,18.214285714285715,36.0,0.2672231757553401,267.2231757553401,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-05 15:10:00,207.02033999999998,28,10.178571428571429,31.8,0.15360809474083564,153.60809474083564,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-13 13:20:00,128.27759,14,11.964285714285714,24.6,0.1917716103023139,191.77161030231392,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-18 10:40:00,1.468604,2,20.0,1.2,0.8171025000612826,817.1025000612826,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-19 20:30:00,34.2157,2,26.25,10.8,0.3156445725208019,315.6445725208019,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-25 13:50:00,1.46002,2,22.5,1.2,0.821906549225353,821.906549225353,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-05-27 11:20:00,33.24764999999999,5,23.0,4.2,0.126324717686814,126.32471768681398,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-06-10 19:20:00,69.81146,5,21.0,11.4,0.16329697158604048,163.29697158604046,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-06-11 15:30:00,143.92905000000002,7,24.642857142857142,36.0,0.2501232378036261,250.12323780362613,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-12 11:30:00,20.95245,4,21.25,1.2,0.057272538533679834,57.272538533679835,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-12 15:00:00,8.54638,2,25.0,1.8,0.2106154886630363,210.6154886630363,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-19 15:20:00,14.93719,2,30.0,4.2,0.2811773834302168,281.1773834302168,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-20 11:30:00,14.76522,2,27.5,3.6,0.243816211339892,243.816211339892,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-21 11:10:00,25.2267,1,20.0,1.8,0.07135297125664475,71.35297125664474,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-26 15:40:00,83.04396000000001,6,24.583333333333332,15.0,0.18062722442426876,180.62722442426875,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-28 12:50:00,48.69492,5,26.5,6.0,0.12321613835693743,123.21613835693744,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-07-30 14:20:00,11.66846,2,20.0,3.0,0.25710333668710356,257.10333668710354,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-08-03 15:00:00,53.607896999999994,13,23.076923076923077,11.4,0.21265523622387206,212.65523622387204,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-08-31 11:50:00,58.49394,8,28.4375,3.6,0.061544836952340705,61.5448369523407,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-09-07 10:20:00,27.1807,1,20.0,7.8,0.2869683267907007,286.96832679070076,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-09-14 16:10:00,128.516956,8,23.125,22.2,0.17273985231956474,172.73985231956476,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-12 13:40:00,38.3143,6,19.583333333333332,7.8,0.20357934243872391,203.5793424387239,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-13 14:20:00,37.7573,3,21.666666666666668,5.4,0.14301870101940553,143.0187010194055,>20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-14 11:50:00,16.32606,2,17.5,6.0,0.3675105934928575,367.5105934928575,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-19 12:10:00,24.6017,2,15.0,7.2,0.29266270217098816,292.66270217098815,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-20 11:20:00,44.6001,2,20.0,13.8,0.30941634660011974,309.41634660011977,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-10-27 16:30:00,31.01175,6,14.166666666666666,8.4,0.2708650753343491,270.86507533434906,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-02 13:40:00,19.037280000000003,3,8.333333333333334,6.6,0.346688182345377,346.688182345377,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-03 11:20:00,62.78714000000001,4,5.0,24.6,0.3917999768742452,391.7999768742452,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-04 14:50:00,7.96347,2,5.0,2.4,0.30137615888551095,301.37615888551096,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-08 12:00:00,16.781019999999998,2,12.5,4.8,0.28603743991723984,286.03743991723985,10-20C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-22 12:20:00,49.721429,9,6.944444444444445,11.4,0.2292774006957845,229.2774006957845,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-23 10:30:00,18.038345,3,0.0,6.0,0.33262475021960164,332.62475021960165,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2021-11-23 14:10:00,37.300972,7,0.0,25.8,0.691670983801709,691.670983801709,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-01-28 14:20:00,22.3073,2,-2.5,13.2,0.5917345442971582,591.7345442971583,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-07 14:20:00,6.7933900000000005,2,5.0,3.0,0.4416057373417395,441.6057373417395,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-11 10:40:00,50.716008,9,2.5,13.2,0.26027285112818815,260.27285112818817,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-15 14:00:00,46.05205,6,-2.5,22.8,0.49509196658997806,495.0919665899781,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-24 14:00:00,70.31173700000001,11,1.3636363636363635,11.4,0.1621350927512998,162.13509275129982,0-10C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-28 12:10:00,21.76053,4,-5.0,10.2,0.46873858311355465,468.7385831135547,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-02-28 15:10:00,6.81737,2,-5.0,4.8,0.7040838329150391,704.083832915039,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-03-03 15:30:00,52.946799999999996,4,-1.25,21.0,0.39662453632703015,396.62453632703017,-10-0C
33,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),New York,2022-03-08 13:50:00,24.662329,5,0.0,10.8,0.43791484575524076,437.9148457552407,-10-0C
