id,vehicle_id,start_datetime,stop_datetime,duration,energy_kwh,soc_start,soc_stop,rucc_id,flag_id
19904,702,2021-03-09,,1.9561111111111111,12.720231103,90.0,90.0,1.0,0
19905,703,2021-03-09,,6.950833333333334,169.101094117,55.0,90.0,1.0,0
19906,697,2021-03-09,,3.3461111111111115,150.250031076,60.0,90.0,1.0,16
19907,699,2021-03-09,,0.43333333333333335,24.737317297,85.0,90.0,1.0,16
19908,700,2021-03-09,,2.0330555555555554,96.214313302,30.0,50.0,1.0,16
19909,701,2021-03-09,,1.9786111111111113,95.21220409399999,30.0,50.0,1.0,16
19910,702,2021-03-09,,2.0275,107.76470266999999,40.0,60.0,1.0,16
19911,699,2021-03-09,,0.8177777777777777,1.036675163,90.0,90.0,1.0,16
19912,699,2021-03-09,,0.48333333333333334,0.683121098,90.0,90.0,1.0,16
19913,698,2021-03-10,,1.9947222222222223,95.274462366,20.0,35.0,1.0,0
19914,700,2021-03-10,,7.233888888888889,188.725469184,50.0,85.0,1.0,16
19915,701,2021-03-10,,3.756666666666667,166.96841834900002,50.0,80.0,1.0,16
19916,702,2021-03-10,,6.3311111111111105,145.70972238500002,60.0,90.0,1.0,16
19917,703,2021-03-10,,10.998888888888889,308.768617695,30.0,90.0,1.0,0
19918,700,2021-03-10,,2.0327777777777776,97.42276942800001,25.0,35.0,1.0,0
19919,701,2021-03-10,,1.1524999999999999,8.009195551,80.0,80.0,1.0,0
19920,702,2021-03-10,,1.86,88.11208282000001,15.0,30.0,1.0,0
19921,703,2021-03-10,,2.1158333333333332,98.166891512,35.0,50.0,1.0,16
19922,698,2021-03-11,,6.736666666666666,337.048812561,35.0,90.0,1.0,16
19923,700,2021-03-11,,6.700555555555556,325.816312928,35.0,90.0,1.0,0
19924,701,2021-03-11,,4.411111111111111,201.100715125,45.0,80.0,1.0,0
19925,702,2021-03-11,,6.711388888888889,270.993578438,35.0,90.0,1.0,0
19926,703,2021-03-11,,4.901111111111112,229.38747499299998,50.0,80.0,1.0,0
19927,698,2021-03-11,,1.5925000000000002,74.423234494,35.0,50.0,1.0,0
19928,700,2021-03-11,,1.5333333333333332,76.031393405,35.0,50.0,1.0,16
19929,702,2021-03-11,,0.6030555555555556,29.936812359,30.0,35.0,1.0,16
19930,703,2021-03-11,,4.25,203.73970622199997,35.0,80.0,1.0,16
19931,698,2021-03-12,,6.9447222222222225,218.514225065,50.0,90.0,1.0,16
19932,700,2021-03-12,,5.183055555555556,174.68695585300003,55.0,90.0,1.0,0
19933,701,2021-03-12,,7.030833333333334,322.402867253,30.0,75.0,1.0,16
19934,702,2021-03-12,,7.947777777777778,242.825237615,35.0,85.0,1.0,0
19935,703,2021-03-12,,3.3491666666666666,77.615378463,75.0,90.0,1.0,16
19936,698,2021-03-12,,2.0616666666666665,101.088954398,35.0,55.0,1.0,0
19937,700,2021-03-12,,2.033611111111111,96.84118057799999,25.0,40.0,1.0,16
19938,701,2021-03-12,,1.376111111111111,66.540167817,30.0,45.0,1.0,0
19939,703,2021-03-12,,4.4175,207.12351599200002,45.0,85.0,1.0,16
19940,703,2021-03-12,,2.1,84.04931038000001,75.0,90.0,1.0,0
19941,698,2021-03-13,,6.564722222222222,162.561210207,55.0,90.0,1.0,16
19942,700,2021-03-13,,9.0175,309.052564423,40.0,80.0,1.0,16
19943,701,2021-03-13,,4.181388888888889,132.74402895100002,55.0,80.0,1.0,16
19944,702,2021-03-13,,6.5216666666666665,294.335535483,25.0,80.0,1.0,16
19945,703,2021-03-13,,6.416111111111111,89.731111117,90.0,90.0,1.0,16
19946,698,2021-03-13,,1.2566666666666666,59.233426439,45.0,55.0,1.0,0
19947,700,2021-03-13,,1.35,70.452858533,40.0,55.0,1.0,0
19948,701,2021-03-13,,2.095277777777778,24.601344043,80.0,85.0,1.0,0
19949,702,2021-03-13,,5.935555555555556,47.085550923,80.0,90.0,1.0,0
19950,703,2021-03-13,,2.8508333333333336,137.098462807,45.0,75.0,1.0,0
19951,701,2021-03-13,,0.6369444444444444,34.370943683,45.0,50.0,1.0,16
19952,702,2021-03-13,,1.3908333333333334,68.46840058,45.0,55.0,1.0,16
19953,703,2021-03-13,,6.9655555555555555,83.093248314,75.0,90.0,1.0,16
19954,698,2021-03-14,,11.817777777777778,302.976279245,55.0,90.0,1.0,0
19955,700,2021-03-14,,1.9661111111111111,98.985015216,55.0,75.0,1.0,0
19956,701,2021-03-14,,6.485,192.58214165700002,50.0,80.0,1.0,0
19957,702,2021-03-14,,8.367222222222223,160.789793126,60.0,90.0,1.0,0
19958,703,2021-03-14,,5.775277777777777,17.322550294,90.0,95.0,1.0,0
19959,700,2021-03-14,,1.8494444444444447,83.919731721,70.0,85.0,1.0,16
19960,701,2021-03-14,,0.2813888888888889,19.383767593,80.0,85.0,1.0,16
19961,703,2021-03-14,,0.26555555555555554,12.27845449,95.0,95.0,1.0,16
19962,700,2021-03-14,,2.4669444444444446,88.609137445,70.0,85.0,1.0,16
19963,700,2021-03-14,,2.1197222222222223,380.51143917999997,80.0,85.0,1.0,16
19964,698,2021-03-15,,0.6744444444444444,8.704244972000001,90.0,90.0,1.0,0
19965,700,2021-03-15,,2.4016666666666664,112.776464678,25.0,50.0,1.0,0
19966,701,2021-03-15,,6.2877777777777775,276.44498136299995,20.0,80.0,1.0,0
19967,702,2021-03-15,,5.716111111111111,202.06922616900002,50.0,90.0,1.0,16
19968,703,2021-03-15,,8.46888888888889,306.197325691,30.0,90.0,1.0,16
19969,698,2021-03-15,,0.19194444444444442,7.455458279,90.0,90.0,1.0,16
19970,701,2021-03-15,,0.8380555555555556,32.507562997,80.0,85.0,1.0,16
19971,702,2021-03-15,,2.263888888888889,107.44912716900001,20.0,35.0,1.0,0
19972,703,2021-03-15,,0.16694444444444442,7.215135366,90.0,90.0,1.0,0
19973,698,2021-03-15,,2.513611111111111,119.495153587,30.0,55.0,1.0,16
19974,703,2021-03-15,,2.4163888888888887,114.372326812,25.0,50.0,1.0,16
19975,698,2021-03-16,,5.3613888888888885,174.803471759,55.0,85.0,1.0,16
19976,700,2021-03-16,,4.750277777777778,162.196470796,50.0,85.0,1.0,0
19977,701,2021-03-16,,4.585277777777778,190.832547697,40.0,80.0,1.0,16
19978,702,2021-03-16,,12.597777777777779,294.912112831,40.0,90.0,1.0,0
19979,703,2021-03-16,,7.016111111111111,195.693757526,50.0,90.0,1.0,0
19980,698,2021-03-16,,6.379444444444444,64.796348341,80.0,95.0,1.0,16
19981,700,2021-03-16,,2.1166666666666667,100.654474084,30.0,50.0,1.0,16
19982,701,2021-03-16,,1.8758333333333335,33.401877268,80.0,85.0,1.0,16
19983,702,2021-03-16,,1.7927777777777776,85.72653569399999,45.0,60.0,1.0,16
19984,703,2021-03-16,,2.233611111111111,113.98708979800001,30.0,55.0,1.0,16
19985,698,2021-03-16,,1.5925000000000002,75.805067531,40.0,55.0,1.0,0
19986,701,2021-03-16,,0.7719444444444445,37.100210888,45.0,50.0,1.0,0
19987,698,2021-03-17,,1.7774999999999999,85.331756355,60.0,75.0,1.0,16
19988,700,2021-03-17,,1.7666666666666666,87.683511003,50.0,70.0,1.0,0
19989,701,2021-03-17,,1.6969444444444444,71.779731904,65.0,80.0,1.0,16
19990,702,2021-03-17,,1.8608333333333333,83.928964065,60.0,80.0,1.0,16
19991,703,2021-03-17,,1.7508333333333332,83.703229285,55.0,75.0,1.0,0
19992,698,2021-03-17,,1.961111111111111,89.09651343099999,25.0,40.0,1.0,0
19993,700,2021-03-17,,1.0169444444444444,33.600480032,75.0,80.0,1.0,16
19994,701,2021-03-17,,0.18333333333333332,0.314922702,80.0,80.0,1.0,16
19995,702,2021-03-17,,1.038888888888889,39.796166167,80.0,85.0,1.0,16
19996,703,2021-03-17,,1.8830555555555555,91.28790344000001,30.0,50.0,1.0,16
19997,700,2021-03-17,,1.8333333333333335,87.42541191,40.0,60.0,1.0,16
19998,701,2021-03-17,,1.2908333333333333,31.120817324,30.0,40.0,1.0,16
19999,702,2021-03-17,,1.8105555555555557,82.056830054,40.0,60.0,1.0,0
20000,701,2021-03-17,,1.961111111111111,89.48858600399998,35.0,55.0,1.0,0
20001,698,2021-03-18,,7.525,229.317255586,45.0,85.0,1.0,0
20002,700,2021-03-18,,1.0833333333333333,53.293399902,60.0,70.0,1.0,0
20003,701,2021-03-18,,2.4969444444444444,104.756590113,55.0,80.0,1.0,16
20004,702,2021-03-18,,2.950277777777778,135.43800318799998,60.0,90.0,1.0,16
20005,703,2021-03-18,,7.067222222222222,193.530485399,50.0,90.0,1.0,0
20006,698,2021-03-18,,0.5597222222222222,21.525777501,85.0,90.0,1.0,16
20007,701,2021-03-18,,1.81,29.535012104,80.0,85.0,1.0,16
20008,702,2021-03-18,,2.7983333333333333,134.942093255,35.0,65.0,1.0,0
20009,703,2021-03-18,,2.866388888888889,135.625508698,30.0,60.0,1.0,16
20010,698,2021-03-18,,2.095,96.676072157,55.0,75.0,1.0,16
20011,701,2021-03-18,,3.101388888888889,147.65391975699998,40.0,70.0,1.0,16
20012,701,2021-03-18,,2.901111111111111,60.293492142,75.0,85.0,1.0,0
20013,698,2021-03-19,,2.38,85.80117041999999,75.0,90.0,1.0,0
20014,700,2021-03-19,,1.033888888888889,25.386999262,70.0,75.0,1.0,16
20015,701,2021-03-19,,2.1794444444444445,102.541134141,30.0,50.0,1.0,0
20016,702,2021-03-19,,5.045277777777778,114.912387391,65.0,90.0,1.0,0
20017,703,2021-03-19,,11.42361111111111,157.207766053,60.0,90.0,1.0,16
20018,698,2021-03-19,,2.128888888888889,98.47082959699999,20.0,40.0,1.0,16
20019,700,2021-03-19,,11.966388888888888,120.810867398,75.0,95.0,1.0,16
20020,702,2021-03-19,,0.07583333333333334,,85.0,90.0,1.0,8208
20021,703,2021-03-19,,0.3669444444444444,8.136540713,90.0,90.0,1.0,16
20022,700,2021-03-19,,0.48388888888888887,2.339191961,95.0,95.0,1.0,0
20023,702,2021-03-19,,2.145,54.138513699,40.0,50.0,1.0,16
20024,703,2021-03-19,,1.4666666666666668,68.524436807,45.0,60.0,1.0,0
20025,698,2021-03-20,,12.368055555555555,249.936149901,40.0,90.0,1.0,16
20026,700,2021-03-20,,4.565555555555555,8.400759804,95.0,95.0,1.0,16
20027,701,2021-03-20,,2.8324999999999996,119.868983924,55.0,80.0,1.0,16
20028,702,2021-03-20,,12.587777777777779,198.3737819,50.0,90.0,1.0,0
20029,703,2021-03-20,,4.383611111111112,160.890553783,60.0,90.0,1.0,16
20030,698,2021-03-20,,2.278611111111111,107.99124144899999,50.0,75.0,1.0,0
20031,700,2021-03-20,,0.06638888888888889,0.197215886,95.0,95.0,1.0,16
20032,701,2021-03-20,,2.1619444444444444,31.717044635,80.0,85.0,1.0,0
20033,702,2021-03-20,,2.1791666666666667,102.78287236,55.0,75.0,1.0,16
20034,703,2021-03-20,,1.3163888888888888,4.183321882,90.0,90.0,1.0,0
20035,700,2021-03-20,,2.283611111111111,110.31857949600001,50.0,70.0,1.0,0
20036,701,2021-03-20,,0.4691666666666667,26.515658883,45.0,50.0,1.0,16
20037,703,2021-03-20,,2.35,58.934712042,40.0,45.0,1.0,16
20038,698,2021-03-21,,3.3755555555555556,78.98672318099999,75.0,90.0,1.0,16
20039,700,2021-03-21,,3.1508333333333334,94.422329286,70.0,90.0,1.0,16
20040,702,2021-03-21,,2.6480555555555556,60.442683781999996,80.0,90.0,1.0,0
20041,703,2021-03-21,,8.016388888888889,242.84251192099998,50.0,90.0,1.0,16
20042,698,2021-03-21,,0.36722222222222217,12.351349249000002,90.0,90.0,1.0,0
20043,700,2021-03-21,,1.299722222222222,63.142574265,20.0,35.0,1.0,0
20044,702,2021-03-21,,1.1066666666666667,29.193466165,50.0,60.0,1.0,16
20045,703,2021-03-21,,1.1541666666666666,57.160597624000005,30.0,40.0,1.0,0
20046,698,2021-03-21,,1.2049999999999998,57.565782707,55.0,65.0,1.0,16
20047,698,2021-03-22,,5.515833333333333,124.257656177,65.0,90.0,1.0,16
20048,700,2021-03-22,,5.6675,229.359611639,35.0,85.0,1.0,0
20049,701,2021-03-22,,4.1594444444444445,14.906455447,85.0,90.0,1.0,16
20050,702,2021-03-22,,6.652777777777779,141.03775532699999,60.0,90.0,1.0,0
20051,703,2021-03-22,,12.549166666666666,247.634143508,40.0,90.0,1.0,16
20052,698,2021-03-22,,2.6461111111111113,131.062103078,35.0,65.0,1.0,0
20053,700,2021-03-22,,0.16083333333333333,26.096,85.0,90.0,1.0,16
20054,701,2021-03-22,,1.7763888888888888,81.690896345,30.0,50.0,1.0,0
20055,702,2021-03-22,,2.563333333333333,60.625769638,35.0,45.0,1.0,16
20056,703,2021-03-22,,2.2169444444444446,106.573324691,50.0,70.0,1.0,0
20057,700,2021-03-22,,0.16694444444444442,0.6175498970000001,90.0,90.0,1.0,16
20058,700,2021-03-22,,2.4833333333333334,118.001267504,35.0,60.0,1.0,16
20059,698,2021-03-23,,5.526666666666666,119.461346145,65.0,90.0,1.0,0
20060,700,2021-03-23,,5.166388888888889,122.471323447,60.0,85.0,1.0,0
20061,701,2021-03-23,,4.598333333333333,175.922511053,50.0,85.0,1.0,0
20062,702,2021-03-23,,8.090833333333334,205.224315354,45.0,90.0,1.0,16
20063,703,2021-03-23,,2.766388888888889,97.820603014,70.0,90.0,1.0,16
20064,698,2021-03-23,,2.53,57.860741584,35.0,50.0,1.0,16
20065,700,2021-03-23,,2.5,118.051146808,35.0,60.0,1.0,16
20066,701,2021-03-23,,2.7038888888888892,9.861914769,85.0,85.0,1.0,16
20067,702,2021-03-23,,2.545,125.442863395,35.0,60.0,1.0,0
20068,703,2021-03-23,,1.4994444444444446,70.538637077,45.0,60.0,1.0,0
20069,701,2021-03-23,,4.35861111111111,4.241947874999999,85.0,85.0,1.0,16
20070,698,2021-03-24,,12.75361111111111,217.12736282300003,50.0,95.0,1.0,0
20071,700,2021-03-24,,6.816388888888889,144.72556017,60.0,90.0,1.0,0
20072,701,2021-03-24,,5.313055555555556,176.162145516,40.0,80.0,1.0,16
20073,702,2021-03-24,,5.373055555555555,129.976984467,65.0,90.0,1.0,0
20074,703,2021-03-24,,4.234444444444445,156.90628188099998,60.0,90.0,1.0,16
20075,698,2021-03-24,,1.7266666666666668,81.595423832,50.0,65.0,1.0,16
20076,700,2021-03-24,,1.8505555555555557,89.30138096799999,30.0,50.0,1.0,16
20077,701,2021-03-24,,0.3188888888888889,28.261794146,80.0,85.0,1.0,16
20078,702,2021-03-24,,2.066111111111111,102.575110093,35.0,60.0,1.0,16
20079,703,2021-03-24,,1.85,46.599687065000005,50.0,60.0,1.0,0
20080,701,2021-03-24,,1.8611111111111112,85.434906219,30.0,45.0,1.0,0
20081,698,2021-03-25,,2.7822222222222224,119.541687127,70.0,95.0,1.0,0
20082,700,2021-03-25,,4.3675,162.497361533,50.0,85.0,1.0,16
20083,701,2021-03-25,,4.483888888888889,175.161690226,50.0,85.0,1.0,0
20084,702,2021-03-25,,4.491666666666667,143.820907831,60.0,90.0,1.0,0
20085,703,2021-03-25,,5.366944444444444,130.044995834,60.0,85.0,1.0,0
20086,698,2021-03-25,,2.289722222222222,113.307614179,40.0,60.0,1.0,16
20087,700,2021-03-25,,0.24416666666666667,15.977757463,85.0,90.0,1.0,0
20088,701,2021-03-25,,0.7708333333333334,37.940910957,20.0,30.0,1.0,16
20089,702,2021-03-25,,2.311111111111111,48.970290726,25.0,30.0,1.0,16
20090,703,2021-03-25,,1.7341666666666666,88.53794574,30.0,45.0,1.0,16
20091,700,2021-03-25,,2.066111111111111,98.936283533,30.0,50.0,1.0,16
20092,698,2021-03-26,,5.1125,156.32992101600001,60.0,85.0,1.0,16
20093,700,2021-03-26,,5.301111111111111,193.66275965100002,50.0,90.0,1.0,0
20094,701,2021-03-26,,6.668611111111112,242.78232356799998,45.0,85.0,1.0,16
20095,702,2021-03-26,,11.664722222222222,289.054032993,30.0,85.0,1.0,0
20096,703,2021-03-26,,10.45,229.62988238500003,50.0,95.0,1.0,16
20097,698,2021-03-26,,4.840277777777778,209.114489269,45.0,85.0,1.0,16
20098,700,2021-03-26,,2.2830555555555554,110.21802783300001,25.0,45.0,1.0,16
20099,701,2021-03-26,,0.26805555555555555,15.226922214,30.0,35.0,1.0,0
20100,702,2021-03-26,,0.2538888888888889,32.293689416,85.0,90.0,1.0,16
20101,703,2021-03-26,,2.0330555555555554,97.019611465,50.0,70.0,1.0,0
20102,698,2021-03-26,,3.448055555555556,14.865445281000001,90.0,90.0,1.0,0
20103,702,2021-03-26,,2.211666666666667,104.582533669,50.0,70.0,1.0,16
20104,698,2021-03-27,,6.956666666666667,23.417425405,90.0,95.0,1.0,16
20105,700,2021-03-27,,5.549722222222222,197.38835993100002,50.0,90.0,1.0,0
20106,701,2021-03-27,,7.426388888888889,159.425595891,55.0,85.0,1.0,0
20107,702,2021-03-27,,6.625000000000001,102.036278286,70.0,90.0,1.0,0
20108,703,2021-03-27,,6.6002777777777775,97.890999872,70.0,90.0,1.0,16
20109,698,2021-03-27,,2.5805555555555553,58.008546503000005,40.0,50.0,1.0,0
20110,700,2021-03-27,,2.6333333333333333,125.459785811,45.0,70.0,1.0,16
20111,701,2021-03-27,,4.258333333333334,8.756208297,85.0,85.0,1.0,16
20112,702,2021-03-27,,0.15083333333333332,11.428879877000002,50.0,55.0,1.0,16
20113,703,2021-03-27,,2.6830555555555553,127.94009837299998,25.0,55.0,1.0,0
20114,698,2021-03-28,,8.597777777777779,199.31561867000002,50.0,90.0,1.0,0
20115,700,2021-03-28,,3.250277777777778,68.41009873,70.0,85.0,1.0,0
20116,701,2021-03-28,,2.8213888888888885,112.455959104,55.0,80.0,1.0,16
20117,702,2021-03-28,,6.118333333333333,171.54231074999998,55.0,90.0,1.0,16
20118,703,2021-03-28,,6.187222222222222,177.93653051500002,55.0,90.0,1.0,16
20119,698,2021-03-28,,11.60611111111111,19.258006598999998,90.0,95.0,1.0,16
20120,700,2021-03-28,,0.2997222222222222,0.7867595439999999,90.0,90.0,1.0,16
20121,701,2021-03-28,,3.175,32.607975993000004,80.0,85.0,1.0,0
20122,702,2021-03-28,,0.06555555555555556,1.1747625,90.0,90.0,1.0,16
20123,703,2021-03-28,,2.499722222222222,5.950299306000001,90.0,90.0,1.0,0
20124,700,2021-03-28,,2.533888888888889,120.135204341,30.0,55.0,1.0,16
20125,701,2021-03-28,,0.18333333333333332,0.574797292,85.0,85.0,1.0,16
20126,702,2021-03-28,,2.3944444444444444,112.724928413,55.0,75.0,1.0,0
20127,701,2021-03-28,,2.4644444444444447,112.105117916,15.0,40.0,1.0,16
20128,698,2021-03-29,,5.428333333333334,10.829217779,90.0,95.0,1.0,16
20129,700,2021-03-29,,3.6330555555555555,126.659005148,55.0,85.0,1.0,16
20130,701,2021-03-29,,6.075555555555555,222.63435353100002,40.0,85.0,1.0,0
20131,702,2021-03-29,,3.6758333333333333,60.070118734000005,80.0,90.0,1.0,16
20132,703,2021-03-29,,1.7630555555555556,2.516643806,90.0,90.0,1.0,0
20133,698,2021-03-29,,2.145277777777778,48.669049208000004,25.0,35.0,1.0,0
20134,700,2021-03-29,,0.18305555555555555,0.5428344549999999,90.0,90.0,1.0,0
20135,701,2021-03-29,,2.0625,97.325601991,35.0,55.0,1.0,16
20136,702,2021-03-29,,0.21861111111111112,0.7601229700000001,90.0,90.0,1.0,0
20137,703,2021-03-29,,0.23333333333333334,0.8333097700000001,90.0,90.0,1.0,16
20138,700,2021-03-29,,2.066111111111111,100.751286414,45.0,65.0,1.0,16
20139,702,2021-03-29,,3.5941666666666667,163.29984564699998,50.0,85.0,1.0,16
20140,703,2021-03-29,,2.100277777777778,102.92025863100001,40.0,60.0,1.0,16
20141,702,2021-03-29,,2.061111111111111,35.590312315,85.0,90.0,1.0,16
20142,698,2021-03-30,,11.373333333333333,274.355163987,35.0,90.0,1.0,16
20143,699,2021-03-30,,6.366944444444444,78.267593326,75.0,90.0,1.0,16
20144,700,2021-03-30,,5.467777777777778,115.631739262,65.0,90.0,1.0,16
20145,701,2021-03-30,,2.9516666666666667,117.226445751,55.0,80.0,1.0,0
20146,702,2021-03-30,,5.301666666666667,16.022192721,90.0,90.0,1.0,16
20147,703,2021-03-30,,7.085277777777778,149.14107446999998,60.0,90.0,1.0,0
20148,698,2021-03-30,,0.19527777777777777,0.42626187499999996,90.0,90.0,1.0,0
20149,699,2021-03-30,,2.0988888888888892,8.162119263000001,90.0,90.0,1.0,0
20150,700,2021-03-30,,2.0663888888888886,98.891155674,40.0,60.0,1.0,0
20151,702,2021-03-30,,2.128888888888889,52.316446014,50.0,60.0,1.0,0
20152,703,2021-03-30,,0.2827777777777778,0.648369011,90.0,90.0,1.0,16
20153,698,2021-03-30,,1.5080555555555555,73.208346726,45.0,60.0,1.0,16
20154,703,2021-03-30,,2.183333333333333,103.721657805,50.0,75.0,1.0,16
20155,698,2021-03-31,,6.2175,178.55097389699998,60.0,90.0,1.0,16
20156,699,2021-03-31,,4.700833333333334,9.850285000000001,90.0,95.0,1.0,0
20157,700,2021-03-31,,5.916388888888889,108.299263102,60.0,85.0,1.0,0
20158,702,2021-03-31,,6.158055555555556,139.869634907,60.0,90.0,1.0,16
20159,703,2021-03-31,,2.816111111111111,89.133091552,75.0,90.0,1.0,0
20160,698,2021-03-31,,0.2163888888888889,2.663304434,90.0,90.0,1.0,16
20161,699,2021-03-31,,4.3675,226.64172663499997,45.0,90.0,1.0,16
20162,700,2021-03-31,,0.19944444444444442,2.585278051,90.0,90.0,1.0,16
20163,702,2021-03-31,,0.19972222222222222,0.5391396399999999,90.0,90.0,1.0,16
20164,703,2021-03-31,,2.5169444444444444,5.268114507,90.0,90.0,1.0,16
20165,698,2021-03-31,,2.8658333333333332,134.864014208,40.0,70.0,1.0,0
20166,700,2021-03-31,,1.95,94.87594515400001,45.0,65.0,1.0,16
20167,702,2021-03-31,,2.128888888888889,97.794762033,55.0,75.0,1.0,0
20168,703,2021-03-31,,4.433611111111111,197.89804208200002,50.0,90.0,1.0,16
20169,698,2021-04-01,,3.1230555555555557,91.95237367400001,70.0,90.0,1.0,16
20170,699,2021-04-01,,2.584166666666667,140.501056791,20.0,50.0,1.0,0
20171,700,2021-04-01,,3.100277777777778,113.025513826,65.0,90.0,1.0,16
20172,702,2021-04-01,,2.5638888888888887,75.564261545,75.0,90.0,1.0,0
20173,703,2021-04-01,,2.199722222222222,104.632002053,55.0,75.0,1.0,0
20174,698,2021-04-01,,0.5283333333333334,11.231629958,90.0,90.0,1.0,0
20175,700,2021-04-01,,2.6827777777777775,127.54184549899999,45.0,70.0,1.0,0
20176,702,2021-04-01,,1.658611111111111,77.95915124,50.0,70.0,1.0,16
20177,698,2021-04-01,,4.140000000000001,181.08067057600002,55.0,90.0,1.0,16
20178,698,2021-04-01,,2.631388888888889,5.743584978,90.0,90.0,1.0,16
20179,698,2021-04-02,,5.140833333333334,8.092405301,90.0,90.0,1.0,0
20180,699,2021-04-02,,4.799722222222222,148.427317739,50.0,85.0,1.0,16
20181,700,2021-04-02,,2.783611111111111,70.047035821,70.0,85.0,1.0,0
20182,702,2021-04-02,,3.2844444444444445,107.570488096,70.0,90.0,1.0,0
20183,703,2021-04-02,,8.199722222222222,79.15908768999999,75.0,90.0,1.0,0
20184,698,2021-04-02,,5.3133333333333335,205.20451572399998,50.0,90.0,1.0,16
20185,699,2021-04-02,,1.0497222222222222,34.647580905,80.0,90.0,1.0,0
20186,700,2021-04-02,,0.23333333333333334,24.862016910999998,85.0,90.0,1.0,16
20187,702,2021-04-02,,1.2358333333333333,3.278865551,90.0,90.0,1.0,16
20188,703,2021-04-02,,2.2655555555555558,109.47115119899999,40.0,65.0,1.0,16
20189,700,2021-04-02,,1.5672222222222223,76.85825384500001,30.0,45.0,1.0,16
20190,702,2021-04-02,,2.2780555555555555,110.836107401,35.0,60.0,1.0,16
20191,698,2021-04-03,,2.5994444444444444,124.18258127499999,45.0,70.0,1.0,0
20192,699,2021-04-03,,12.73361111111111,122.413853536,65.0,90.0,1.0,16
20193,700,2021-04-03,,6.467222222222222,186.35151605000001,45.0,85.0,1.0,0
20194,702,2021-04-03,,6.4188888888888895,153.314968788,60.0,90.0,1.0,0
20195,703,2021-04-03,,6.350555555555555,129.13555703,65.0,90.0,1.0,0
20196,699,2021-04-03,,2.666111111111111,146.268799409,25.0,55.0,1.0,0
20197,700,2021-04-03,,0.6830555555555555,34.343662675,40.0,45.0,1.0,16
20198,702,2021-04-03,,4.629166666666667,7.991423773999999,90.0,90.0,1.0,16
20199,703,2021-04-03,,2.6994444444444445,131.87853898900002,50.0,75.0,1.0,16
20200,702,2021-04-03,,0.42000000000000004,32.404653014000004,85.0,90.0,1.0,16
20201,702,2021-04-03,,2.1294444444444447,103.39702655500001,50.0,70.0,1.0,16
20202,698,2021-04-04,,2.9002777777777777,94.665140112,75.0,90.0,1.0,16
20203,699,2021-04-04,,4.417222222222223,150.585040305,60.0,85.0,1.0,16
20204,700,2021-04-04,,6.066666666666666,210.898913002,45.0,90.0,1.0,0
20205,702,2021-04-04,,6.134722222222223,335.32427359100006,70.0,90.0,1.0,0
20206,703,2021-04-04,,6.099166666666666,83.820140794,75.0,90.0,1.0,0
20207,698,2021-04-04,,1.6530555555555555,3.454317357,90.0,90.0,1.0,16
20208,699,2021-04-04,,0.2841666666666667,0.772305392,90.0,90.0,1.0,16
20209,698,2021-04-04,,0.23305555555555557,0.72463335,90.0,90.0,1.0,16
20210,699,2021-04-04,,1.4997222222222222,83.421614012,10.0,30.0,1.0,0
20211,698,2021-04-04,,1.3408333333333333,68.327911217,35.0,50.0,1.0,0
20212,698,2021-04-05,,6.398055555555556,201.45446926,50.0,90.0,1.0,16
20213,699,2021-04-05,,2.6169444444444445,146.09933808099998,30.0,60.0,1.0,0
20214,701,2021-04-05,,2.216666666666667,82.373894541,60.0,80.0,1.0,16
20215,702,2021-04-05,,2.4252777777777776,119.849287858,35.0,60.0,1.0,0
20216,703,2021-04-05,,2.484166666666667,122.79705812200001,40.0,65.0,1.0,0
20217,698,2021-04-05,,0.13277777777777777,2.409126344,90.0,90.0,1.0,0
20218,699,2021-04-05,,2.9497222222222224,143.506583056,55.0,85.0,1.0,16
20219,700,2021-04-05,,2.591111111111111,62.317534372000004,40.0,50.0,1.0,0
20220,701,2021-04-05,,0.9908333333333332,26.930338313,80.0,85.0,1.0,0
20221,698,2021-04-05,,1.8777777777777778,87.592189721,45.0,65.0,1.0,16
20222,698,2021-04-06,,2.766111111111111,119.99444228600001,65.0,90.0,1.0,16
20223,700,2021-04-06,,6.283333333333333,138.549012566,50.0,80.0,1.0,16
20224,701,2021-04-06,,2.048888888888889,27.860052518,80.0,85.0,1.0,0
20225,702,2021-04-06,,6.891111111111111,143.364067105,60.0,90.0,1.0,0
20226,703,2021-04-06,,6.1913888888888895,132.9377531,65.0,90.0,1.0,0
20227,698,2021-04-06,,2.681111111111111,124.144281505,45.0,70.0,1.0,0
20228,700,2021-04-06,,0.3844444444444445,2.667483411,85.0,85.0,1.0,16
20229,702,2021-04-06,,2.6483333333333334,127.77438178999999,40.0,65.0,1.0,16
20230,703,2021-04-06,,0.26611111111111113,2.578025397,90.0,90.0,1.0,16
20231,700,2021-04-06,,0.23333333333333334,0.5341701209999999,85.0,85.0,1.0,16
20232,703,2021-04-06,,2.7841666666666667,132.54462932400003,50.0,80.0,1.0,16
20233,700,2021-04-06,,2.4166666666666665,33.88861515,85.0,90.0,1.0,0
20234,698,2021-04-07,,3.0075,82.925920397,75.0,90.0,1.0,16
20235,700,2021-04-07,,2.7844444444444445,5.9887074600000005,90.0,90.0,1.0,0
20236,702,2021-04-07,,2.765277777777778,94.216531074,65.0,85.0,1.0,16
